chr	start	end	strand	gene_name
chr10	79382325	79386458	-	ENSG00000165424.7
chr10	79444102	79444219	-	ENSG00000165424.7
chr10	79386037	79386458	-	ENSG00000165424.7
chr10	79382328	79382586	+	ENSG00000235426.2
chr10	79409023	79409274	+	ENSG00000235426.2
chr10	79499666	79499984	-	ENSG00000259021.2
chr10	79506087	79506281	-	ENSG00000241317.1
chr10	79504073	79504210	-	ENSG00000241317.1
chr10	79510807	79510922	-	ENSG00000235705.6
chr10	79510529	79510590	-	ENSG00000235705.6
chr10	79507597	79507785	-	ENSG00000235705.6
chr10	79510807	79510982	-	ENSG00000235705.6
chr10	79510659	79510696	-	ENSG00000235705.6
chr10	79507603	79508051	-	ENSG00000235705.6
chr10	79510529	79510560	-	ENSG00000235705.6
chr10	79507694	79508051	-	ENSG00000235705.6
chr10	79510545	79510683	-	ENSG00000235705.6
chr10	79512533	79516440	+	ENSG00000253626.4
chr10	79526508	79526631	-	ENSG00000271985.1
chr10	79544087	79544356	+	ENSG00000232965.1
chr10	79560364	79560407	-	ENSG00000185303.17
chr10	79559969	79559998	-	ENSG00000185303.17
chr10	79559312	79559506	-	ENSG00000185303.17
chr10	79558886	79559005	-	ENSG00000185303.17
chr10	79558052	79558129	-	ENSG00000185303.17
chr10	79555852	79557585	-	ENSG00000185303.17
chr10	79560364	79560386	-	ENSG00000185303.17
chr10	79557187	79557585	-	ENSG00000185303.17
chr10	79560364	79560397	-	ENSG00000185303.17
chr10	79559969	79560163	-	ENSG00000185303.17
chr10	79557482	79557585	-	ENSG00000185303.17
chr10	79559312	79559834	-	ENSG00000185303.17
chr10	79558885	79559005	-	ENSG00000185303.17
chr10	79560364	79560402	-	ENSG00000185303.17
chr10	79559668	79559730	-	ENSG00000185303.17
chr10	79559414	79559506	-	ENSG00000185303.17
chr10	79584790	79584877	-	ENSG00000219430.2
chr10	79584260	79584376	-	ENSG00000219430.2
chr10	79583339	79583409	-	ENSG00000219430.2
chr10	79582298	79582665	-	ENSG00000219430.2
chr10	79595294	79595660	-	ENSG00000225827.1
chr10	79610939	79610982	+	ENSG00000122852.15
chr10	79611803	79611997	+	ENSG00000122852.15
chr10	79612312	79612431	+	ENSG00000122852.15
chr10	79613189	79613266	+	ENSG00000122852.15
chr10	79613737	79615440	+	ENSG00000122852.15
chr10	79611319	79611389	+	ENSG00000122852.15
chr10	79613737	79615443	+	ENSG00000122852.15
chr10	79610945	79610982	+	ENSG00000122852.15
chr10	79611582	79611641	+	ENSG00000122852.15
chr10	79613737	79615455	+	ENSG00000122852.15
chr10	79610953	79610982	+	ENSG00000122852.15
chr10	79613737	79613840	+	ENSG00000122852.15
chr10	79610961	79610982	+	ENSG00000122852.15
chr10	79611579	79611898	+	ENSG00000122852.15
chr10	79631982	79632188	-	ENSG00000226676.1
chr10	79630836	79630934	-	ENSG00000226676.1
chr10	79628757	79629056	-	ENSG00000226676.1
chr10	79631982	79632186	-	ENSG00000226676.1
chr10	79630755	79630934	-	ENSG00000226676.1
chr10	79660891	79660994	+	ENSG00000244733.5
chr10	79666785	79666858	+	ENSG00000244733.5
chr10	79669488	79669574	+	ENSG00000244733.5
chr10	79671091	79671133	+	ENSG00000244733.5
chr10	79676468	79677996	+	ENSG00000244733.5
chr10	79806039	79806086	-	ENSG00000225484.7
chr10	79804485	79804527	-	ENSG00000225484.7
chr10	79766271	79766324	-	ENSG00000225484.7
chr10	79661394	79663234	-	ENSG00000225484.7
chr10	79668386	79668452	-	ENSG00000225484.7
chr10	79665497	79665594	-	ENSG00000225484.7
chr10	79663088	79663234	-	ENSG00000225484.7
chr10	79667997	79668452	-	ENSG00000225484.7
chr10	79826198	79826516	-	ENSG00000225484.7
chr10	79814613	79814716	-	ENSG00000225484.7
chr10	79808759	79808832	-	ENSG00000225484.7
chr10	79806039	79806122	-	ENSG00000225484.7
chr10	79691500	79692056	-	ENSG00000225484.7
chr10	79825288	79825697	-	ENSG00000225484.7
chr10	79808759	79808963	-	ENSG00000225484.7
chr10	79691502	79692056	-	ENSG00000225484.7
chr10	79826198	79826282	-	ENSG00000225484.7
chr10	79808763	79808832	-	ENSG00000225484.7
chr10	79691504	79692056	-	ENSG00000225484.7
chr10	79826198	79826299	-	ENSG00000225484.7
chr10	79723915	79724012	-	ENSG00000225484.7
chr10	79716445	79723654	-	ENSG00000225484.7
chr10	79826198	79826250	-	ENSG00000225484.7
chr10	79812113	79812177	-	ENSG00000225484.7
chr10	79722933	79723654	-	ENSG00000225484.7
chr10	79825288	79825790	-	ENSG00000225484.7
chr10	79745944	79746059	-	ENSG00000225484.7
chr10	79785818	79786443	-	ENSG00000225484.7
chr10	79762710	79766324	-	ENSG00000225484.7
chr10	79826198	79826484	-	ENSG00000225484.7
chr10	79762821	79766324	-	ENSG00000225484.7
chr10	79826198	79826297	-	ENSG00000225484.7
chr10	79765789	79766324	-	ENSG00000225484.7
chr10	79825288	79825381	-	ENSG00000225484.7
chr10	79765796	79766324	-	ENSG00000225484.7
chr10	79826198	79826404	-	ENSG00000225484.7
chr10	79766290	79766324	-	ENSG00000225484.7
chr10	79826198	79826359	-	ENSG00000225484.7
chr10	79795691	79798027	-	ENSG00000225484.7
chr10	79801950	79802003	-	ENSG00000225484.7
chr10	79797389	79798027	-	ENSG00000225484.7
chr10	79826198	79826594	-	ENSG00000225484.7
chr10	79808763	79808963	-	ENSG00000225484.7
chr10	79797705	79798027	-	ENSG00000225484.7
chr10	79826198	79826288	-	ENSG00000225484.7
chr10	79797708	79798027	-	ENSG00000225484.7
chr10	79806039	79806182	-	ENSG00000225484.7
chr10	79803863	79804527	-	ENSG00000225484.7
chr10	79814613	79814654	-	ENSG00000225484.7
chr10	79804057	79804527	-	ENSG00000225484.7
chr10	79826198	79826344	-	ENSG00000225484.7
chr10	79808763	79812427	-	ENSG00000225484.7
chr10	79804191	79804527	-	ENSG00000225484.7
chr10	79663192	79664786	+	ENSG00000272489.1
chr10	79681973	79684094	-	ENSG00000280355.1
chr10	79682997	79685436	+	ENSG00000278616.1
chr10	79684494	79684983	-	ENSG00000224886.2
chr10	79703227	79703991	+	ENSG00000188199.11
chr10	79706042	79706741	+	ENSG00000188199.11
chr10	79708699	79708827	+	ENSG00000188199.11
chr10	79709800	79709939	+	ENSG00000188199.11
chr10	79710382	79710764	+	ENSG00000188199.11
chr10	79711250	79711366	+	ENSG00000188199.11
chr10	79711700	79712758	+	ENSG00000188199.11
chr10	79703279	79703991	+	ENSG00000188199.11
chr10	79712894	79714681	+	ENSG00000188199.11
chr10	79825902	79827602	+	ENSG00000272447.1
chr10	79826739	79827357	+	ENSG00000228570.8
chr10	79838309	79838586	+	ENSG00000228570.8
chr10	79838780	79839115	+	ENSG00000228570.8
chr10	79839628	79842122	+	ENSG00000228570.8
chr10	79844173	79844872	+	ENSG00000228570.8
chr10	79846830	79846958	+	ENSG00000228570.8
chr10	79847931	79848070	+	ENSG00000228570.8
chr10	79848513	79848895	+	ENSG00000228570.8
chr10	79849371	79849487	+	ENSG00000228570.8
chr10	79849821	79850878	+	ENSG00000228570.8
chr10	79841358	79842122	+	ENSG00000228570.8
chr10	79849371	79850876	+	ENSG00000228570.8
chr10	79860573	79861806	+	ENSG00000214695.3
chr10	79873778	79873903	-	ENSG00000204437.7
chr10	79873034	79873156	-	ENSG00000204437.7
chr10	79872787	79872933	-	ENSG00000204437.7
chr10	79872342	79872566	-	ENSG00000204437.7
chr10	79871699	79871861	-	ENSG00000204437.7
chr10	79870989	79871106	-	ENSG00000204437.7
chr10	79870375	79870474	-	ENSG00000204437.7
chr10	79892148	79893175	-	ENSG00000214584.3
chr10	79904898	79905049	+	ENSG00000283913.1
chr10	79906572	79906780	+	ENSG00000283913.1
chr10	79907668	79907856	+	ENSG00000283913.1
chr10	79920952	79921068	+	ENSG00000283913.1
chr10	79921914	79921988	+	ENSG00000283913.1
chr10	79931726	79931818	+	ENSG00000283913.1
chr10	79936531	79936656	+	ENSG00000283913.1
chr10	79950028	79951029	+	ENSG00000283913.1
chr10	79931711	79931818	+	ENSG00000283913.1
chr10	79941437	79941535	+	ENSG00000283913.1
chr10	79950028	79950336	+	ENSG00000283913.1
chr10	79906605	79906780	+	ENSG00000283101.1
chr10	79907668	79907856	+	ENSG00000283101.1
chr10	79920178	79921068	+	ENSG00000242600.8
chr10	79921914	79921988	+	ENSG00000242600.8
chr10	79922662	79923119	+	ENSG00000242600.8
chr10	79920327	79920521	+	ENSG00000242600.8
chr10	79920952	79921068	+	ENSG00000242600.8
chr10	79922662	79923032	+	ENSG00000242600.8
chr10	79941954	79944708	-	ENSG00000133661.17
chr10	79941398	79941514	-	ENSG00000133661.17
chr10	79940705	79940788	-	ENSG00000133661.17
chr10	79937467	79938228	-	ENSG00000133661.17
chr10	79942388	79944946	-	ENSG00000133661.17
chr10	79941954	79942070	-	ENSG00000133661.17
chr10	79949066	79949105	-	ENSG00000133661.17
chr10	79946461	79946662	-	ENSG00000133661.17
chr10	79942763	79942879	-	ENSG00000133661.17
chr10	79942388	79942504	-	ENSG00000133661.17
chr10	79937740	79938228	-	ENSG00000133661.17
chr10	79982575	79982614	-	ENSG00000133661.17
chr10	79941449	79941514	-	ENSG00000133661.17
chr10	79968213	79973213	+	ENSG00000273372.1
chr10	79981839	79982212	+	ENSG00000235924.1
chr10	79982910	79983240	-	ENSG00000225100.2
chr10	80017713	80017911	-	ENSG00000229616.2
chr10	80024737	80025159	-	ENSG00000224760.4
chr10	80031968	80032393	-	ENSG00000236217.4
chr10	80040621	80041044	-	ENSG00000227515.3
chr10	80078727	80078895	-	ENSG00000230091.6
chr10	80060790	80060933	-	ENSG00000230091.6
chr10	80056319	80056405	-	ENSG00000230091.6
chr10	80055916	80056126	-	ENSG00000230091.6
chr10	80053396	80053586	-	ENSG00000230091.6
chr10	80046860	80049178	-	ENSG00000230091.6
chr10	80078727	80078844	-	ENSG00000230091.6
chr10	80060816	80060933	-	ENSG00000230091.6
chr10	80047707	80049178	-	ENSG00000230091.6
chr10	80078727	80078912	-	ENSG00000230091.6
chr10	80047722	80049178	-	ENSG00000230091.6
chr10	80053428	80053548	-	ENSG00000282432.1
chr10	80078646	80078786	+	ENSG00000133678.14
chr10	80081841	80081944	+	ENSG00000133678.14
chr10	80082145	80082204	+	ENSG00000133678.14
chr10	80086231	80086258	+	ENSG00000133678.14
chr10	80090380	80090412	+	ENSG00000133678.14
chr10	80082145	80082217	+	ENSG00000133678.14
chr10	80090797	80091302	+	ENSG00000133678.14
chr10	80081640	80081734	+	ENSG00000133678.14
chr10	80090797	80092550	+	ENSG00000133678.14
chr10	80078665	80078786	+	ENSG00000133678.14
chr10	80090797	80092551	+	ENSG00000133678.14
chr10	80078682	80078786	+	ENSG00000133678.14
chr10	80090380	80090431	+	ENSG00000133678.14
chr10	80090797	80091335	+	ENSG00000133678.14
chr10	80078692	80078786	+	ENSG00000133678.14
chr10	80090797	80090938	+	ENSG00000133678.14
chr10	80079036	80079184	+	ENSG00000133678.14
chr10	80090797	80092557	+	ENSG00000133678.14
chr10	80079270	80079307	+	ENSG00000133678.14
chr10	80079273	80079307	+	ENSG00000133678.14
chr10	80090797	80091349	+	ENSG00000133678.14
chr10	80079295	80079307	+	ENSG00000133678.14
chr10	80090797	80091352	+	ENSG00000133678.14
chr10	80079328	80079692	+	ENSG00000133678.14
chr10	80090797	80091050	+	ENSG00000133678.14
chr10	80081703	80081734	+	ENSG00000133678.14
chr10	80086231	80086441	+	ENSG00000133678.14
chr10	80081723	80081741	+	ENSG00000133678.14
chr10	80090797	80091332	+	ENSG00000133678.14
chr10	80091411	80091867	-	ENSG00000279399.1
chr10	80125941	80126317	+	ENSG00000230171.1
chr10	80131682	80131831	+	ENSG00000189129.14
chr10	80142082	80142179	+	ENSG00000189129.14
chr10	80144223	80144343	+	ENSG00000189129.14
chr10	80144900	80145064	+	ENSG00000189129.14
chr10	80132591	80132826	+	ENSG00000189129.14
chr10	80144900	80145037	+	ENSG00000189129.14
chr10	80132730	80132826	+	ENSG00000189129.14
chr10	80144900	80145359	+	ENSG00000189129.14
chr10	80144048	80144343	+	ENSG00000189129.14
chr10	80144900	80145030	+	ENSG00000189129.14
chr10	80205343	80205537	-	ENSG00000122359.18
chr10	80176107	80176155	-	ENSG00000122359.18
chr10	80172807	80172869	-	ENSG00000122359.18
chr10	80170800	80170915	-	ENSG00000122359.18
chr10	80168969	80169358	-	ENSG00000122359.18
chr10	80167226	80167313	-	ENSG00000122359.18
chr10	80166890	80166984	-	ENSG00000122359.18
chr10	80166084	80166197	-	ENSG00000122359.18
chr10	80164053	80164143	-	ENSG00000122359.18
chr10	80163534	80163613	-	ENSG00000122359.18
chr10	80163349	80163405	-	ENSG00000122359.18
chr10	80161935	80162028	-	ENSG00000122359.18
chr10	80159100	80159195	-	ENSG00000122359.18
chr10	80157967	80158025	-	ENSG00000122359.18
chr10	80157641	80157763	-	ENSG00000122359.18
chr10	80150889	80155912	-	ENSG00000122359.18
chr10	80205343	80205572	-	ENSG00000122359.18
chr10	80180941	80181136	-	ENSG00000122359.18
chr10	80172807	80172871	-	ENSG00000122359.18
chr10	80171613	80171881	-	ENSG00000122359.18
chr10	80155124	80155912	-	ENSG00000122359.18
chr10	80157967	80158018	-	ENSG00000122359.18
chr10	80155588	80155912	-	ENSG00000122359.18
chr10	80161935	80162012	-	ENSG00000122359.18
chr10	80156378	80156498	-	ENSG00000122359.18
chr10	80155640	80155912	-	ENSG00000122359.18
chr10	80168969	80169087	-	ENSG00000122359.18
chr10	80166399	80166984	-	ENSG00000122359.18
chr10	80172807	80173021	-	ENSG00000122359.18
chr10	80169080	80169358	-	ENSG00000122359.18
chr10	80205343	80205522	-	ENSG00000122359.18
chr10	80180941	80181455	-	ENSG00000122359.18
chr10	80172834	80172869	-	ENSG00000122359.18
chr10	80204826	80204919	-	ENSG00000122359.18
chr10	80195731	80195832	-	ENSG00000122359.18
chr10	80181102	80181455	-	ENSG00000122359.18
chr10	80207372	80208231	+	ENSG00000237523.2
chr10	80218019	80219617	+	ENSG00000237523.2
chr10	80207628	80208241	+	ENSG00000237523.2
chr10	80218019	80219641	+	ENSG00000237523.2
chr10	80207710	80208231	+	ENSG00000237523.2
chr10	80218019	80219657	+	ENSG00000237523.2
chr10	80208209	80208241	+	ENSG00000237523.2
chr10	80218019	80218614	+	ENSG00000237523.2
chr10	80215851	80216119	-	ENSG00000234319.1
chr10	80233664	80233783	+	ENSG00000234382.2
chr10	80235279	80235360	+	ENSG00000234382.2
chr10	80242682	80242825	+	ENSG00000234382.2
chr10	80244972	80245055	+	ENSG00000234382.2
chr10	80245169	80245367	+	ENSG00000234382.2
chr10	80247219	80247683	-	ENSG00000234743.1
chr10	80249710	80254121	+	ENSG00000279359.1
chr10	80275017	80275479	-	ENSG00000151224.13
chr10	80274520	80274653	-	ENSG00000151224.13
chr10	80271820	80273883	-	ENSG00000151224.13
chr10	80289333	80289658	-	ENSG00000151224.13
chr10	80285512	80285589	-	ENSG00000151224.13
chr10	80283916	80284038	-	ENSG00000151224.13
chr10	80280680	80280792	-	ENSG00000151224.13
chr10	80280173	80280316	-	ENSG00000151224.13
chr10	80276376	80276594	-	ENSG00000151224.13
chr10	80275017	80275199	-	ENSG00000151224.13
chr10	80273581	80273883	-	ENSG00000151224.13
chr10	80272440	80272580	-	ENSG00000151224.13
chr10	80272058	80272086	-	ENSG00000151224.13
chr10	80289333	80289357	-	ENSG00000151224.13
chr10	80276520	80276594	-	ENSG00000151224.13
chr10	80297720	80297873	+	ENSG00000232950.1
chr10	80298184	80299655	+	ENSG00000232950.1
chr10	80333771	80333858	+	ENSG00000235858.1
chr10	80334176	80334426	+	ENSG00000235858.1
chr10	80356712	80356744	-	ENSG00000170788.14
chr10	80354361	80354483	-	ENSG00000170788.14
chr10	80352455	80352610	-	ENSG00000170788.14
chr10	80351901	80352002	-	ENSG00000170788.14
chr10	80342269	80342361	-	ENSG00000170788.14
chr10	80339097	80339153	-	ENSG00000170788.14
chr10	80338467	80338571	-	ENSG00000170788.14
chr10	80336105	80336185	-	ENSG00000170788.14
chr10	80356712	80356755	-	ENSG00000170788.14
chr10	80352455	80352727	-	ENSG00000170788.14
chr10	80336108	80336185	-	ENSG00000170788.14
chr10	80356353	80356714	-	ENSG00000170788.14
chr10	80338513	80338571	-	ENSG00000170788.14
chr10	80356353	80356755	-	ENSG00000170788.14
chr10	80354361	80354458	-	ENSG00000170788.14
chr10	80351910	80352002	-	ENSG00000170788.14
chr10	80344745	80344815	+	ENSG00000133665.13
chr10	80352437	80352617	+	ENSG00000133665.13
chr10	80356260	80356596	+	ENSG00000133665.13
chr10	80362435	80362590	+	ENSG00000133665.13
chr10	80362951	80363073	+	ENSG00000133665.13
chr10	80366688	80368073	+	ENSG00000133665.13
chr10	80344759	80344815	+	ENSG00000133665.13
chr10	80356297	80356596	+	ENSG00000133665.13
chr10	80366688	80367281	+	ENSG00000133665.13
chr10	80356768	80356825	+	ENSG00000133665.13
chr10	80356773	80356825	+	ENSG00000133665.13
chr10	80366688	80366794	+	ENSG00000133665.13
chr10	80356781	80356825	+	ENSG00000133665.13
chr10	80357893	80358045	+	ENSG00000133665.13
chr10	80407829	80407956	+	ENSG00000122378.14
chr10	80420466	80420645	+	ENSG00000122378.14
chr10	80422417	80422508	+	ENSG00000122378.14
chr10	80425866	80426006	+	ENSG00000122378.14
chr10	80427332	80427496	+	ENSG00000122378.14
chr10	80431986	80432108	+	ENSG00000122378.14
chr10	80408486	80408643	+	ENSG00000122378.14
chr10	80420000	80420645	+	ENSG00000122378.14
chr10	80431986	80432996	+	ENSG00000122378.14
chr10	80408494	80408643	+	ENSG00000122378.14
chr10	80420483	80420645	+	ENSG00000122378.14
chr10	80431986	80432997	+	ENSG00000122378.14
chr10	80408551	80408643	+	ENSG00000122378.14
chr10	80431986	80437115	+	ENSG00000122378.14
chr10	80413819	80413876	+	ENSG00000122378.14
chr10	80419998	80420645	+	ENSG00000122378.14
chr10	80454265	80454371	+	ENSG00000108219.16
chr10	80489217	80489314	+	ENSG00000108219.16
chr10	80512144	80512269	+	ENSG00000108219.16
chr10	80514019	80514063	+	ENSG00000108219.16
chr10	80516204	80516323	+	ENSG00000108219.16
chr10	80517905	80518216	+	ENSG00000108219.16
chr10	80454310	80454371	+	ENSG00000108219.16
chr10	80504728	80504778	+	ENSG00000108219.16
chr10	80507228	80507374	+	ENSG00000108219.16
chr10	80509301	80509471	+	ENSG00000108219.16
chr10	80517905	80522631	+	ENSG00000108219.16
chr10	80463088	80463127	+	ENSG00000108219.16
chr10	80468547	80468687	+	ENSG00000108219.16
chr10	80517905	80533124	+	ENSG00000108219.16
chr10	80454322	80454371	+	ENSG00000108219.16
chr10	80507199	80507374	+	ENSG00000108219.16
chr10	80517905	80517922	+	ENSG00000108219.16
chr10	80454329	80454371	+	ENSG00000108219.16
chr10	80509301	80509920	+	ENSG00000108219.16
chr10	80454330	80454371	+	ENSG00000108219.16
chr10	80454355	80454371	+	ENSG00000108219.16
chr10	80517905	80518337	+	ENSG00000108219.16
chr10	80459302	80459507	+	ENSG00000108219.16
chr10	80466441	80466538	+	ENSG00000108219.16
chr10	80517905	80518041	+	ENSG00000108219.16
chr10	80489212	80489314	+	ENSG00000108219.16
chr10	80517905	80519628	+	ENSG00000108219.16
chr10	80515467	80516323	+	ENSG00000108219.16
chr10	80517905	80519635	+	ENSG00000108219.16
chr10	80535580	80536026	-	ENSG00000226659.2
chr10	80529592	80529831	-	ENSG00000226659.2
chr10	80537902	80538515	+	ENSG00000178217.15
chr10	80570154	80570316	+	ENSG00000178217.15
chr10	80571431	80571578	+	ENSG00000178217.15
chr10	80588630	80588777	+	ENSG00000178217.15
chr10	80603579	80603795	+	ENSG00000178217.15
chr10	80609427	80609551	+	ENSG00000178217.15
chr10	80643993	80646560	+	ENSG00000178217.15
chr10	80609424	80609551	+	ENSG00000178217.15
chr10	80634285	80634505	+	ENSG00000178217.15
chr10	80540819	80540933	+	ENSG00000178217.15
chr10	80643993	80645962	+	ENSG00000178217.15
chr10	80607299	80607500	+	ENSG00000178217.15
chr10	80643993	80646558	+	ENSG00000178217.15
chr10	80642996	80643055	+	ENSG00000178217.15
chr10	80649797	80649848	+	ENSG00000231082.1
chr10	80651907	80651981	+	ENSG00000231082.1
chr10	80653490	80653732	+	ENSG00000231082.1
chr10	80716483	80717068	-	ENSG00000233353.1
chr10	80750985	80751231	-	ENSG00000233703.1
chr10	80749632	80749789	-	ENSG00000233703.1
chr10	80777181	80778088	-	ENSG00000231060.1
chr10	80776165	80777034	-	ENSG00000231060.1
chr10	80940665	80941201	-	ENSG00000227209.1
chr10	81136540	81137335	-	ENSG00000226466.2
chr10	81874349	81875133	-	ENSG00000287358.1
chr10	81870778	81873501	-	ENSG00000287358.1
chr10	81875194	81876163	+	ENSG00000185737.13
chr10	82358739	82358868	+	ENSG00000185737.13
chr10	82738577	82738650	+	ENSG00000185737.13
chr10	82865411	82865437	+	ENSG00000185737.13
chr10	82951469	82951571	+	ENSG00000185737.13
chr10	82958949	82959075	+	ENSG00000185737.13
chr10	82973788	82973915	+	ENSG00000185737.13
chr10	82978950	82979120	+	ENSG00000185737.13
chr10	82985098	82987178	+	ENSG00000185737.13
chr10	81875341	81876163	+	ENSG00000185737.13
chr10	82984783	82984854	+	ENSG00000185737.13
chr10	82985098	82985605	+	ENSG00000185737.13
chr10	81877687	81878020	+	ENSG00000185737.13
chr10	82166727	82166826	+	ENSG00000185737.13
chr10	82985098	82986967	+	ENSG00000185737.13
chr10	81877897	81878020	+	ENSG00000185737.13
chr10	81889190	81889665	+	ENSG00000185737.13
chr10	82859134	82859224	+	ENSG00000185737.13
chr10	82865414	82865437	+	ENSG00000185737.13
chr10	82985098	82987179	+	ENSG00000185737.13
chr10	81877961	81878095	+	ENSG00000185737.13
chr10	82955191	82955233	+	ENSG00000185737.13
chr10	82232742	82232819	+	ENSG00000185737.13
chr10	82738576	82738650	+	ENSG00000185737.13
chr10	82799742	82799851	+	ENSG00000185737.13
chr10	82210213	82210345	-	ENSG00000285739.1
chr10	82207620	82208996	-	ENSG00000285739.1
chr10	82228927	82229179	-	ENSG00000229458.2
chr10	82225399	82225525	-	ENSG00000229458.2
